market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Vyra,21.114,73.3915,19-02-2024,34.7,18.8,26,0,0,0,20.5,43.2,3,36
Vyra,21.114,73.3915,20-02-2024,33.5,18.6,25.4,0,0,0,21,43.9,3,25
Vyra,21.114,73.3915,21-02-2024,30.8,20.4,25,0.1,0.1,0,17.3,37.8,51,51
Vyra,21.114,73.3915,22-02-2024,31,20.5,24.9,0,0,0,16.9,35.6,3,21
Vyra,21.114,73.3915,23-02-2024,30.6,18.2,23.9,0,0,0,8.9,25.9,0,0
Vyra,21.114,73.3915,24-02-2024,30.9,15.7,23.3,0,0,0,12.4,31,0,0
Vyra,21.114,73.3915,25-02-2024,32,15.5,23.8,0,0,0,17.6,38.9,3,9
Vyra,21.114,73.3915,26-02-2024,36.9,19.8,27.6,0,0,0,19.5,39.6,3,77
Vyra,21.114,73.3915,27-02-2024,36,19.8,28,0,0,0,16,33.1,1,5
Vyra,21.114,73.3915,28-02-2024,35.8,20.2,28,0,0,0,12.3,29.2,1,3
Vyra,21.114,73.3915,29-02-2024,37.8,20.7,28.9,0,0,0,11.8,27,1,6
Vyra,21.114,73.3915,01-03-2024,37,22.6,28.9,0,0,0,18.4,36.7,3,10
Vyra,21.114,73.3915,02-03-2024,33.1,21.6,26.5,0,0,0,21.8,45.7,1,9
Vyra,21.114,73.3915,03-03-2024,28.8,17.8,23.7,0.3,0.3,0,16.4,37.8,51,10
Vyra,21.114,73.3915,04-03-2024,30.3,14.2,22.2,0,0,0,11,23,0,0
Vyra,21.114,73.3915,05-03-2024,32.8,16.2,24,0,0,0,12.9,29.9,1,1
Vyra,21.114,73.3915,06-03-2024,33.7,15.5,24.6,0,0,0,14.7,30.2,3,15
Vyra,21.114,73.3915,07-03-2024,34,16.9,25.4,0,0,0,13.4,25.9,3,54
Vyra,21.114,73.3915,08-03-2024,34.1,18.3,26,0,0,0,12.3,29.5,0,0
Vyra,21.114,73.3915,09-03-2024,35,19.8,26.7,0,0,0,15.7,33.8,3,19
Vyra,21.114,73.3915,10-03-2024,35.3,19.2,26.5,0,0,0,16.2,36,2,10
Vyra,21.114,73.3915,11-03-2024,36.1,19.9,27.7,0,0,0,10,25.9,0,0
Vyra,21.114,73.3915,12-03-2024,36.2,22.5,28.6,0,0,0,11.9,28.8,0,0
Vyra,21.114,73.3915,13-03-2024,35.4,20.3,27.3,0,0,0,14.2,30.2,0,1
Vyra,21.114,73.3915,14-03-2024,34,19.1,26.3,0,0,0,14.5,30.2,0,0
Vyra,21.114,73.3915,15-03-2024,34.6,18.7,26.2,0,0,0,13.6,27,0,0
Vyra,21.114,73.3915,16-03-2024,35.8,18.4,26.7,0,0,0,13.8,25.9,0,0
Vyra,21.114,73.3915,17-03-2024,36.3,18.8,27.1,0,0,0,16.3,34.9,0,0
Vyra,21.114,73.3915,18-03-2024,36.4,19.7,27.7,0,0,0,11.4,26.3,1,3
Vyra,21.114,73.3915,19-03-2024,37,18.9,28,0,0,0,14.4,31,2,5
Vyra,21.114,73.3915,20-03-2024,37.6,19.6,29,0,0,0,10.5,21.6,2,6
Vyra,21.114,73.3915,21-03-2024,38.5,20.7,29.9,0,0,0,14.9,29.2,3,63
Vyra,21.114,73.3915,22-03-2024,38.8,21,30,0,0,0,15.2,32,3,17
Vyra,21.114,73.3915,23-03-2024,38.8,21.1,29.6,0,0,0,16.2,31,3,24
Vyra,21.114,73.3915,24-03-2024,38.3,22.5,30,0,0,0,13.6,28.4,3,16
Vyra,21.114,73.3915,25-03-2024,39.7,21.8,30.4,0,0,0,10.2,26.3,0,0
Vyra,21.114,73.3915,26-03-2024,39.4,22.6,31,0,0,0,12,29.9,3,9
Vyra,21.114,73.3915,27-03-2024,40.8,24.3,31.9,0,0,0,15.6,31.7,3,22
Vyra,21.114,73.3915,28-03-2024,40.4,24.4,31.8,0,0,0,15.1,30.6,1,6
Vyra,21.114,73.3915,29-03-2024,39.8,25.1,31.6,0,0,0,14.4,29.2,3,22
Vyra,21.114,73.3915,30-03-2024,39.6,24.6,31.5,0,0,0,19.5,39.6,3,11
Vyra,21.114,73.3915,31-03-2024,38.6,23.7,30.7,0,0,0,16.7,33.8,2,18
Vyra,21.114,73.3915,01-04-2024,39.1,21.2,30.1,0,0,0,20.2,40.3,3,15
Vyra,21.114,73.3915,02-04-2024,40.1,22.5,30.5,0,0,0,18.7,37.4,3,43
Vyra,21.114,73.3915,03-04-2024,38.6,22.6,30.2,0,0,0,15.1,32.4,3,53
Vyra,21.114,73.3915,04-04-2024,39.4,22.9,30.7,0,0,0,15.4,34.2,3,82
Vyra,21.114,73.3915,05-04-2024,39.8,23,30.8,0,0,0,17,35.6,3,33
Vyra,21.114,73.3915,06-04-2024,39.1,25.7,31.7,0,0,0,16.3,37.4,3,23
Vyra,21.114,73.3915,07-04-2024,38.6,23.9,30.6,0,0,0,17.4,37.1,0,0
Vyra,21.114,73.3915,08-04-2024,39.3,22.2,30.6,0,0,0,9.7,23.8,0,0
Vyra,21.114,73.3915,09-04-2024,39.8,23.8,31.3,0,0,0,15.7,33.8,0,1
Vyra,21.114,73.3915,10-04-2024,39.9,23.6,31,0,0,0,17.6,37.8,3,32
Vyra,21.114,73.3915,11-04-2024,40.8,24.6,31.6,0,0,0,19.7,44.3,3,42
Vyra,21.114,73.3915,12-04-2024,38.3,24,30.2,0,0,0,19.7,45,2,8
Vyra,21.114,73.3915,13-04-2024,37.1,22.5,28.9,0,0,0,17.2,36.4,3,15
Vyra,21.114,73.3915,14-04-2024,38.7,23.9,31.3,0,0,0,16.8,31.3,1,11
Vyra,21.114,73.3915,15-04-2024,41.8,27.2,34.6,0,0,0,16,33.1,1,7
Vyra,21.114,73.3915,16-04-2024,42.5,28.7,36,0,0,0,13.8,33.5,2,17
Vyra,21.114,73.3915,17-04-2024,43.9,28.1,36.4,0,0,0,19,43.2,3,8
Vyra,21.114,73.3915,18-04-2024,42.1,27.6,34.7,0,0,0,13.4,28.8,1,15
Vyra,21.114,73.3915,19-04-2024,41.2,26.6,34.1,0,0,0,19.7,42.5,1,15
Vyra,21.114,73.3915,20-04-2024,39.9,27.1,33.1,0,0,0,16.4,36.7,3,22
Vyra,21.114,73.3915,21-04-2024,39.4,26.1,32.3,0,0,0,15.9,34.9,3,56
Vyra,21.114,73.3915,22-04-2024,38.3,26.4,31.8,0,0,0,16.3,37.1,3,72
Vyra,21.114,73.3915,23-04-2024,39.8,24.3,31.9,0,0,0,19.4,40,0,1
Vyra,21.114,73.3915,24-04-2024,40.6,24.8,32.7,0,0,0,17.3,34.6,1,6
Vyra,21.114,73.3915,25-04-2024,40,26.9,33.1,0,0,0,14.6,30.2,1,16
Vyra,21.114,73.3915,26-04-2024,40.4,27,33.2,0,0,0,15,34.2,2,21
Vyra,21.114,73.3915,27-04-2024,41.3,26.8,34,0,0,0,12.3,28.8,3,52
Vyra,21.114,73.3915,28-04-2024,42,27.3,34.7,0,0,0,13,31,3,37
Vyra,21.114,73.3915,29-04-2024,41.8,26.3,34.2,0,0,0,16.7,37.4,0,4
Vyra,21.114,73.3915,30-04-2024,41.8,25.2,33.8,0,0,0,17.5,38.2,1,3
Vyra,21.114,73.3915,01-05-2024,40.7,26,32.6,0,0,0,18.4,39.2,1,2
Vyra,21.114,73.3915,02-05-2024,39.7,24.8,31.6,0,0,0,15.1,32,1,6
Vyra,21.114,73.3915,03-05-2024,40.9,23.9,31.9,0,0,0,15.8,29.9,3,13
Vyra,21.114,73.3915,04-05-2024,42,24.7,32.8,0,0,0,17.8,36,3,45
Vyra,21.114,73.3915,05-05-2024,41.5,27.3,33.8,0,0,0,21,42.8,3,22
Vyra,21.114,73.3915,06-05-2024,40.1,27.8,32.8,0,0,0,20.5,43.9,2,12
Vyra,21.114,73.3915,07-05-2024,40.7,26.3,31.8,0,0,0,21.3,43.2,0,2
Vyra,21.114,73.3915,08-05-2024,39.4,25.7,31.6,0,0,0,19.4,38.2,2,10
Vyra,21.114,73.3915,09-05-2024,38.8,26.3,32,0,0,0,19.1,37.4,2,10
Vyra,21.114,73.3915,10-05-2024,38,26.7,31.8,0,0,0,18,41,1,7
Vyra,21.114,73.3915,11-05-2024,40.6,26.1,32.7,0,0,0,18.4,39.2,3,17
Vyra,21.114,73.3915,12-05-2024,39,27.4,32.9,0.2,0.2,0,13.8,37.1,51,22
Vyra,21.114,73.3915,13-05-2024,39,27.1,32.4,1.5,1.5,0,15.3,33.8,61,27
Vyra,21.114,73.3915,14-05-2024,40.5,26.8,33.7,0,0,0,14.7,37.1,2,14
Vyra,21.114,73.3915,15-05-2024,41.2,27.4,34.4,0,0,0,22.7,47.9,2,12
Vyra,21.114,73.3915,16-05-2024,40.5,27.4,34.4,1.4,1.4,0,13.9,27.4,55,17
Vyra,21.114,73.3915,17-05-2024,41.5,28.8,34.3,0.3,0.3,0,18.8,45.4,51,17
Vyra,21.114,73.3915,18-05-2024,43.3,27.7,34.8,0,0,0,14.4,31.7,2,11
Vyra,21.114,73.3915,19-05-2024,42.6,28.2,34.8,0,0,0,20.7,43.2,1,7
Vyra,21.114,73.3915,20-05-2024,43.9,28.3,35.1,0,0,0,17.8,45,1,4
Vyra,21.114,73.3915,21-05-2024,44.2,28.4,35.6,0,0,0,14.8,33.1,2,14
Vyra,21.114,73.3915,22-05-2024,44.5,29.2,35.8,0,0,0,16.1,35.6,1,12
Vyra,21.114,73.3915,23-05-2024,44.9,29.1,35.1,0,0,0,26.7,51.1,0,2
Vyra,21.114,73.3915,24-05-2024,44,28.1,34.3,0,0,0,21.8,46.4,1,2
Vyra,21.114,73.3915,25-05-2024,39,28.4,32.5,0,0,0,22.4,43.6,3,39
Vyra,21.114,73.3915,26-05-2024,37.6,28.7,32.2,0,0,0,23.2,46.1,3,58
Vyra,21.114,73.3915,27-05-2024,37.2,28.6,32.1,0,0,0,27.8,53.6,3,70
Vyra,21.114,73.3915,28-05-2024,36.7,28.6,31.9,0,0,0,28,58.3,3,48
Vyra,21.114,73.3915,29-05-2024,36.2,28.4,31.7,0.1,0.1,0,31.4,64.4,51,51
Vyra,21.114,73.3915,30-05-2024,37.4,28.2,32,0,0,0,24.3,51.1,3,29
Vyra,21.114,73.3915,31-05-2024,37.8,28,32.3,0.1,0.1,0,24,50.4,51,37
Vyra,21.114,73.3915,01-06-2024,37.6,27.5,32.1,0,0,0,21.8,46.4,3,40
Vyra,21.114,73.3915,02-06-2024,38.6,26.9,32.3,0,0,0,18.5,40.7,3,49
Vyra,21.114,73.3915,03-06-2024,38.3,28.1,32.7,0.2,0.2,0,20.9,45,51,72
Vyra,21.114,73.3915,04-06-2024,39,28.4,32.6,1,1,0,23,49.7,53,64
Vyra,21.114,73.3915,05-06-2024,38.9,28.6,32.9,1.1,1.1,0,22,45.7,51,40
Vyra,21.114,73.3915,06-06-2024,39.5,27.9,33,0.1,0.1,0,19.2,40,51,32
Vyra,21.114,73.3915,07-06-2024,40,28.3,32.9,0.3,0.3,0,19.2,38.9,51,62
Vyra,21.114,73.3915,08-06-2024,34,26.1,29.7,13.3,13.3,0,17.4,34.2,63,86
Vyra,21.114,73.3915,09-06-2024,37.9,27.2,31.3,7.4,7.4,0,21.9,45.4,63,80
Vyra,21.114,73.3915,10-06-2024,34.6,26.3,29.9,5.8,5.8,0,18.7,36,61,88
Vyra,21.114,73.3915,11-06-2024,37.4,27.7,31.4,1.7,1.7,0,21.9,43.2,61,64
Vyra,21.114,73.3915,12-06-2024,35.9,28.3,31.4,0.5,0.5,0,21.1,44.6,51,49
Vyra,21.114,73.3915,13-06-2024,35,27.2,30.4,2.1,2.1,0,19.1,44.3,53,45
Vyra,21.114,73.3915,14-06-2024,35.3,26.8,30.2,0.8,0.8,0,21.9,47.2,53,67
Vyra,21.114,73.3915,15-06-2024,35.9,26.6,30.5,2.7,2.7,0,20.4,42.5,61,45
Vyra,21.114,73.3915,16-06-2024,36.9,26.5,30.8,1.7,1.7,0,18.1,39.6,53,51
Vyra,21.114,73.3915,17-06-2024,36.5,27.5,31.2,1,1,0,19.1,42.1,51,67
Vyra,21.114,73.3915,18-06-2024,34.3,27.1,29.4,20.3,20.3,0,24,49.3,65,87
Vyra,21.114,73.3915,19-06-2024,33.9,26.4,29.1,1.3,1.3,0,27.2,55.4,51,76
Vyra,21.114,73.3915,20-06-2024,32.4,25.6,28.8,2.3,2.3,0,28.8,56.9,53,98
Vyra,21.114,73.3915,21-06-2024,34.5,26.5,29.8,1.4,1.4,0,25,50.8,51,76
Vyra,21.114,73.3915,22-06-2024,35.7,26.2,30.1,0.6,0.6,0,18.3,38.5,51,80
Vyra,21.114,73.3915,23-06-2024,31.3,26.8,28.7,8.8,8.8,0,17.3,33.5,63,98
Vyra,21.114,73.3915,24-06-2024,33.2,25.5,28.3,11.4,11.4,0,15.5,28.8,63,93
Vyra,21.114,73.3915,25-06-2024,34.1,25.7,29.2,5,5,0,18.9,40.3,53,95
Vyra,21.114,73.3915,26-06-2024,34.3,26.6,29.8,3.9,3.9,0,18.1,44.3,61,59
Vyra,21.114,73.3915,27-06-2024,32.3,26.9,29.2,3.4,3.4,0,21.6,46.1,61,97
Vyra,21.114,73.3915,28-06-2024,28.4,25.8,26.9,30.1,30.1,0,24.5,50.8,63,100
Vyra,21.114,73.3915,29-06-2024,31.6,25.5,27.7,3.7,3.7,0,25.5,52.2,53,98
Vyra,21.114,73.3915,30-06-2024,29.7,25.3,26.9,27.9,27.9,0,25.7,52.9,63,100
Vyra,21.114,73.3915,01-07-2024,29.1,25,26.5,18.4,18.4,0,30.3,63.4,61,100
Vyra,21.114,73.3915,02-07-2024,30.4,25,27.1,38.7,38.7,0,27.7,61.6,63,100
Vyra,21.114,73.3915,03-07-2024,29.8,25.8,27.6,5.6,5.6,0,26.1,55.8,53,90
Vyra,21.114,73.3915,04-07-2024,29.3,25.1,27,9.6,9.6,0,22.1,45.7,61,100
Vyra,21.114,73.3915,05-07-2024,29.1,25,26.9,9,9,0,22.9,45,61,100
Vyra,21.114,73.3915,06-07-2024,28.4,24.8,26.4,16.7,16.7,0,23,44.6,63,100
Vyra,21.114,73.3915,07-07-2024,31.1,25.5,27.9,3.3,3.3,0,25,49.7,53,94
Vyra,21.114,73.3915,08-07-2024,30.9,25.8,27.9,0.7,0.7,0,14.8,28.1,51,100
Vyra,21.114,73.3915,09-07-2024,31.6,25.5,27.3,17.5,17.5,0,15.5,28.8,65,99
Vyra,21.114,73.3915,10-07-2024,30.6,25.5,27.4,4.6,4.6,0,19.9,39.2,61,99
Vyra,21.114,73.3915,11-07-2024,28,25.5,26.2,7,7,0,22.1,40.7,61,100
Vyra,21.114,73.3915,12-07-2024,29.1,24.9,26.4,29.8,29.8,0,23.2,47.9,63,99
Vyra,21.114,73.3915,13-07-2024,29.4,24.7,26.3,18.1,18.1,0,22.4,46.4,63,99
Vyra,21.114,73.3915,14-07-2024,29.5,24.3,26.5,7.5,7.5,0,16.5,31.7,61,99
Vyra,21.114,73.3915,15-07-2024,29.4,25.1,26.6,22.2,22.2,0,13.8,29.9,63,100
Vyra,21.114,73.3915,16-07-2024,31.5,25.3,27.3,13.9,13.9,0,15.1,29.9,63,98
Vyra,21.114,73.3915,17-07-2024,30.8,24.6,27.1,3.5,3.5,0,21.2,42.1,55,100
Vyra,21.114,73.3915,18-07-2024,29,25.2,26.8,9.2,9.2,0,27.2,54.4,63,98
Vyra,21.114,73.3915,19-07-2024,29.2,25.4,26.7,7,7,0,31.6,63.7,61,95
Vyra,21.114,73.3915,20-07-2024,29.9,25.2,26.7,4,4,0,28,54,53,100
Vyra,21.114,73.3915,21-07-2024,29,25.5,26.6,20.9,20.9,0,20.9,38.9,63,100
Vyra,21.114,73.3915,22-07-2024,27.2,25.2,25.8,44.4,44.4,0,26.4,50.4,63,100
Vyra,21.114,73.3915,23-07-2024,27.3,25.2,25.9,59.6,59.6,0,28.3,53.6,65,100
Vyra,21.114,73.3915,24-07-2024,26.9,24.9,25.6,49.3,49.3,0,30.9,56.2,63,100
Vyra,21.114,73.3915,25-07-2024,27.3,24.5,25.6,18,18,0,28.3,54,61,100
Vyra,21.114,73.3915,26-07-2024,30.2,24.4,26.9,8.3,8.3,0,29.7,57.6,53,92
Vyra,21.114,73.3915,27-07-2024,28.2,25.2,26.3,9.9,9.9,0,25.5,53.3,61,100
Vyra,21.114,73.3915,28-07-2024,29.9,25.1,26.6,22,22,0,23.1,45.4,63,100
Vyra,21.114,73.3915,29-07-2024,27.3,25.2,25.7,41.1,41.1,0,22.8,48.2,63,100
Vyra,21.114,73.3915,30-07-2024,30.2,24.6,27,3.5,3.5,0,23.9,46.8,55,95
Vyra,21.114,73.3915,31-07-2024,29.3,25.3,27.1,6.1,6.1,0,23.1,49.3,61,96
Vyra,21.114,73.3915,01-08-2024,28.8,24.9,26.4,18.5,18.5,0,24.8,53.6,63,100
Vyra,21.114,73.3915,02-08-2024,27.5,24.9,25.9,18.4,18.4,0,27.8,55.4,63,100
Vyra,21.114,73.3915,03-08-2024,27.3,24.9,25.7,37.7,37.7,0,26.9,52.9,63,100
Vyra,21.114,73.3915,04-08-2024,27,25.1,25.8,28.4,28.4,0,22.9,46.4,63,100
Vyra,21.114,73.3915,05-08-2024,28.9,24.7,26.5,5.4,5.4,0,26.4,58.3,53,97
Vyra,21.114,73.3915,06-08-2024,29.7,24.9,26.7,6.6,6.6,0,27.1,52.6,55,94
Vyra,21.114,73.3915,07-08-2024,29.9,24.9,26.9,4.7,4.7,0,23.7,46.8,53,91
Vyra,21.114,73.3915,08-08-2024,28.9,24.4,26.3,5.7,5.7,0,20.5,42.8,61,93
Vyra,21.114,73.3915,09-08-2024,27.8,24.1,25.9,5.8,5.8,0,20.2,44.3,53,100
Vyra,21.114,73.3915,10-08-2024,29.4,24.3,26.3,11.2,11.2,0,24.7,52.2,61,98
Vyra,21.114,73.3915,11-08-2024,28.4,24.6,26.1,6.9,6.9,0,24.3,49,53,100
Vyra,21.114,73.3915,12-08-2024,28.9,24,26.2,10.7,10.7,0,23.5,48.2,63,93
Vyra,21.114,73.3915,13-08-2024,29.9,24.7,26.6,1.5,1.5,0,17.6,36,51,85
Vyra,21.114,73.3915,14-08-2024,30.2,24.5,26.9,1,1,0,18.1,36,51,99
Vyra,21.114,73.3915,15-08-2024,30.4,24.6,27.1,1.6,1.6,0,18.3,37.1,53,79
Vyra,21.114,73.3915,16-08-2024,30.3,24.6,27.2,1.7,1.7,0,19.4,39.6,51,100
Vyra,21.114,73.3915,17-08-2024,31.3,25.1,27.5,1,1,0,13.9,27.7,51,97
Vyra,21.114,73.3915,18-08-2024,32,24.8,28.3,0.8,0.8,0,13.3,29.5,51,93
Vyra,21.114,73.3915,19-08-2024,32.5,25.2,28.4,0.3,0.3,0,14.8,31.7,51,99
Vyra,21.114,73.3915,20-08-2024,31.8,25.4,27.1,12.7,12.7,0,12.4,28.1,63,100
Vyra,21.114,73.3915,21-08-2024,31.8,25.2,27.4,20.9,20.9,0,13.2,28.1,63,100
Vyra,21.114,73.3915,22-08-2024,30.8,24.9,27.4,10.1,10.1,0,12.2,27.7,63,98
Vyra,21.114,73.3915,23-08-2024,29,25.3,26.4,22.6,22.6,0,11.6,27.7,63,100
Vyra,21.114,73.3915,24-08-2024,26.1,24,25.1,27.1,27.1,0,17.7,36,63,100
Vyra,21.114,73.3915,25-08-2024,25.4,23.8,24.8,150.7,150.7,0,26.5,48.6,65,100
Vyra,21.114,73.3915,26-08-2024,26.2,24.7,25.1,60.3,60.3,0,31,61.2,65,100
Vyra,21.114,73.3915,27-08-2024,29.3,23.4,26,9.2,9.2,0,32.1,66.6,63,100
Vyra,21.114,73.3915,28-08-2024,28.5,24.3,25.6,27.2,27.2,0,29.8,63.7,63,97
Vyra,21.114,73.3915,29-08-2024,28.4,24.2,25.8,8.9,8.9,0,26.6,54.4,63,86
Vyra,21.114,73.3915,30-08-2024,29.6,24.3,26.5,2.4,2.4,0,21,45,53,65
Vyra,21.114,73.3915,31-08-2024,30.3,24.6,26.9,0.9,0.9,0,15,31,51,64
Vyra,21.114,73.3915,01-09-2024,30.2,24.2,26.9,0.3,0.3,0,15.1,29.5,51,96
Vyra,21.114,73.3915,02-09-2024,27.9,24.9,25.8,65.4,65.4,0,15.1,31,65,100
Vyra,21.114,73.3915,03-09-2024,29.7,23.9,26.3,8.5,8.5,0,16.1,33.8,63,100
Vyra,21.114,73.3915,04-09-2024,28.9,24.7,26.6,7.3,7.3,0,22,45,63,95
Vyra,21.114,73.3915,05-09-2024,29.7,24.1,26.1,24,24,0,22.6,49,65,90
Vyra,21.114,73.3915,06-09-2024,29.7,24.1,26.1,24.9,24.9,0,23,45,63,96
Vyra,21.114,73.3915,07-09-2024,29,24.4,26.4,7.7,7.7,0,17.8,38.2,61,81
Vyra,21.114,73.3915,08-09-2024,29.7,24.6,26.6,2.4,2.4,0,16.6,34.2,53,54
Vyra,21.114,73.3915,09-09-2024,29.8,25,26.8,7.2,7.2,0,15.5,32,63,95
Vyra,21.114,73.3915,10-09-2024,29.1,25,26.4,19.2,19.2,0,17.1,31.7,63,96
Vyra,21.114,73.3915,11-09-2024,28.9,24.8,26.4,7.3,7.3,0,17.1,36,63,99
Vyra,21.114,73.3915,12-09-2024,29.7,24.6,26.6,1.5,1.5,0,21.6,43.9,51,100
Vyra,21.114,73.3915,13-09-2024,29.2,23.7,26,2.6,2.6,0,22.3,43.6,53,54
Vyra,21.114,73.3915,14-09-2024,28.3,23.5,25.4,3.2,3.2,0,18.5,41.8,55,64
Vyra,21.114,73.3915,15-09-2024,29.2,22.8,25.5,3.9,3.9,0,16.4,36.4,53,61
Vyra,21.114,73.3915,16-09-2024,30.1,23,25.9,0.8,0.8,0,13.4,29.5,51,36
Vyra,21.114,73.3915,17-09-2024,29.5,22.8,25.6,0.6,0.6,0,15.1,31,51,48
Vyra,21.114,73.3915,18-09-2024,29.9,23.3,26.3,0.7,0.7,0,10.8,24.1,51,71
Vyra,21.114,73.3915,19-09-2024,30.7,24,26.8,1.6,1.6,0,14.3,30.6,53,28
Vyra,21.114,73.3915,20-09-2024,31,24.1,27,1.8,1.8,0,12.1,27.7,53,39
Vyra,21.114,73.3915,21-09-2024,30.8,24.3,27,2.7,2.7,0,12.3,25.2,53,32
Vyra,21.114,73.3915,22-09-2024,30.8,24.4,27,4.7,4.7,0,9.2,22,63,56
Vyra,21.114,73.3915,23-09-2024,30.2,24.9,26.8,16.5,16.5,0,9.3,23,65,95
Vyra,21.114,73.3915,24-09-2024,31.1,24.2,26.9,24.7,24.7,0,12.8,25.6,63,90
Vyra,21.114,73.3915,25-09-2024,30,24.1,26.1,14.7,14.7,0,12.4,24.1,63,100
Vyra,21.114,73.3915,26-09-2024,28.7,24.4,25.7,48.6,48.6,0,11.5,24.1,63,100
Vyra,21.114,73.3915,27-09-2024,29.4,24.5,26,32,32,0,10.8,20.2,65,99
Vyra,21.114,73.3915,28-09-2024,26.8,24.3,25.3,27.2,27.2,0,16.8,32.4,63,100
Vyra,21.114,73.3915,29-09-2024,27.3,24.4,25.4,8.1,8.1,0,16.3,34.2,63,89
Vyra,21.114,73.3915,30-09-2024,30.8,23.9,26.9,3.4,3.4,0,9.9,22.7,61,42
Vyra,21.114,73.3915,01-10-2024,31.6,24.6,27.8,3.1,3.1,0,10.5,27.4,61,45
Vyra,21.114,73.3915,02-10-2024,32.1,25.2,27.9,5.8,5.8,0,10.6,19.1,63,39
Vyra,21.114,73.3915,03-10-2024,30.9,24.8,27.5,0.7,0.7,0,13.7,27.7,51,31
Vyra,21.114,73.3915,04-10-2024,30,24.6,26.8,1.1,1.1,0,12.1,27,51,70
Vyra,21.114,73.3915,05-10-2024,31,24,26.7,2,2,0,11.3,22.7,55,50
Vyra,21.114,73.3915,06-10-2024,31.6,22.8,27.2,0.4,0.4,0,12.4,27,51,25
Vyra,21.114,73.3915,07-10-2024,34.4,24.3,28.7,0.1,0.1,0,14,30.2,51,13
Vyra,21.114,73.3915,08-10-2024,33.8,24.7,28.8,0,0,0,11.7,25.6,2,10
Vyra,21.114,73.3915,09-10-2024,32.9,25.3,27.6,9.7,9.7,0,14.4,34.9,65,72
Vyra,21.114,73.3915,10-10-2024,30.4,24.9,26.3,21,21,0,14.3,29.9,63,98
Vyra,21.114,73.3915,11-10-2024,30.2,24.5,26.8,10.7,10.7,0,16.1,37.4,65,92
Vyra,21.114,73.3915,12-10-2024,31.1,24.6,27.1,13.1,13.1,0,12.5,27.4,65,97
Vyra,21.114,73.3915,13-10-2024,32.2,24.4,27,15.9,15.9,0,10.4,25.2,63,67
Vyra,21.114,73.3915,14-10-2024,31,24.1,27.1,5.3,5.3,0,16.1,32,63,89
Vyra,21.114,73.3915,15-10-2024,32.3,23.9,27.4,1.6,1.6,0,10.8,24.5,61,87
Vyra,21.114,73.3915,16-10-2024,33.3,23.9,27.9,0.9,0.9,0,15,31,51,67
Vyra,21.114,73.3915,17-10-2024,33.4,24.6,28.6,0.4,0.4,0,8.7,20.5,51,92
Vyra,21.114,73.3915,18-10-2024,33.7,25.5,28.8,9.5,9.5,0,11.5,27.4,63,92
Vyra,21.114,73.3915,19-10-2024,31.8,23.9,26.8,27.8,27.8,0,10.9,20.5,65,95
Vyra,21.114,73.3915,20-10-2024,30.6,23.6,26.3,7.2,7.2,0,10.9,25.6,63,93
Vyra,21.114,73.3915,21-10-2024,29.7,24.2,25.9,15.5,15.5,0,13,29.2,63,70
Vyra,21.114,73.3915,22-10-2024,31.3,23.2,26.7,13.8,13.8,0,12.1,28.1,65,31
Vyra,21.114,73.3915,23-10-2024,32.1,24.2,27.5,0,0,0,10,22,3,18
Vyra,21.114,73.3915,24-10-2024,32.2,22.8,27.2,0.2,0.2,0,8.8,19.1,51,25
Vyra,21.114,73.3915,25-10-2024,32.2,19.9,26,0,0,0,10.8,23.8,3,62
Vyra,21.114,73.3915,26-10-2024,32.6,19.4,26.2,0,0,0,9.5,16.2,3,43
Vyra,21.114,73.3915,27-10-2024,32.6,19.7,26.2,0,0,0,10.1,21.6,3,22
Vyra,21.114,73.3915,28-10-2024,33.2,21.1,26.9,0,0,0,9.3,16.2,3,33
Vyra,21.114,73.3915,29-10-2024,33.1,23,27.8,0,0,0,8.5,18,3,52
Vyra,21.114,73.3915,30-10-2024,34.2,22.5,27.5,0,0,0,8.6,19.8,0,2
Vyra,21.114,73.3915,31-10-2024,33.9,22.6,27.6,0,0,0,14.9,31,0,0
Vyra,21.114,73.3915,01-11-2024,34.3,21.7,27.2,0,0,0,12.2,26.6,0,0
Vyra,21.114,73.3915,02-11-2024,34.3,22,27.4,0,0,0,12.9,22.3,0,0
Vyra,21.114,73.3915,03-11-2024,34.7,22.2,27.7,0,0,0,13.7,28.8,3,13
Vyra,21.114,73.3915,04-11-2024,33.9,22.1,27.3,0,0,0,11.4,24.1,0,0
Vyra,21.114,73.3915,05-11-2024,34,21.5,27.1,0,0,0,12.1,26.3,0,0
Vyra,21.114,73.3915,06-11-2024,34.1,21.9,26.9,0,0,0,13.5,28.8,1,6
Vyra,21.114,73.3915,07-11-2024,33.4,21.3,26.6,0,0,0,12.7,26.6,2,4
Vyra,21.114,73.3915,08-11-2024,33.5,21.5,27,0,0,0,14,29.5,0,0
Vyra,21.114,73.3915,09-11-2024,33.4,21.1,27,0,0,0,11.4,23,0,2
Vyra,21.114,73.3915,10-11-2024,33.3,21.1,26.5,0,0,0,15.3,32,0,0
Vyra,21.114,73.3915,11-11-2024,32.5,20.4,25.9,0,0,0,14.4,31,0,0
